timestamp_ms,accX,accY,gyrZ
1732154154465,-0.038883369,0.45463631,-0.062155537
1732154154511,-0.046061836,0.4552345,-0.094989546
1732154154555,0.00059820566,0.3595216,-0.12782355
1732154154601,0.081954174,0.33559337,-0.077885322
1732154154639,0.10049855,0.3595216,-0.093767814
1732154154683,0.058624156,0.3595216,-0.086437434
1732154154731,0.028713871,0.32602209,-0.068264194
1732154154777,0.0095712906,0.33978081,-0.047494773
1732154154814,-0.028713871,0.32542387,-0.0097738439
1732154154849,-0.071784683,0.34935209,0.0012217305
1732154154889,-0.076570325,0.35892341,0.0012217305
1732154154928,-0.076570325,0.36849469,0.0012217305
1732154154967,-0.066999033,0.38763726,-0.0012217305
1732154155013,-0.066999033,0.35413775,0.0
1732154155061,-0.076570325,0.35892341,0.0012217305
1732154155108,-0.071784683,0.36370903,0.0
1732154155146,-0.066999033,0.36370903,0.0
1732154155194,-0.076570325,0.35892341,0.0
1732154155243,-0.071784683,0.35892341,-0.0012217305
1732154155290,-0.066999033,0.35892341,0.0
1732154155342,-0.076570325,0.36370903,0.0
1732154155388,-0.071784683,0.35892341,0.0
1732154155430,-0.071784683,0.35892341,0.0
1732154155475,-0.066999033,0.36370903,-0.0012217305
1732154155515,-0.081355967,0.36849469,0.0
1732154155554,-0.076570325,0.36370903,0.0012217305
1732154155603,-0.076570325,0.36370903,0.0
1732154155653,-0.066999033,0.36370903,0.0
1732154155701,-0.076570325,0.36849469,0.0
1732154155743,-0.057427742,0.36370903,0.0
1732154155784,-0.076570325,0.38285163,0.0
1732154155822,-0.076570325,0.35413775,0.0012217305
1732154155863,-0.090329058,0.35413775,0.0012217305
1732154155898,-0.076570325,0.36849469,0.0
1732154155945,-0.066999033,0.35413775,0.0012217305
1732154155995,-0.081355967,0.36849469,0.0
1732154156041,-0.080757767,0.34935209,0.0
1732154156084,-0.076570325,0.37328035,0.0012217305
1732154156121,-0.071784683,0.35413775,0.0
1732154156163,-0.071784683,0.34935209,0.0
1732154156203,-0.071784683,0.34935209,0.0
1732154156250,-0.071784683,0.35892341,0.0
1732154156293,-0.071784683,0.36370903,-0.0012217305
1732154156339,-0.071784683,0.35892341,0.0
1732154156379,-0.066999033,0.36370903,0.0
1732154156423,-0.076570325,0.36849469,-0.0012217305
1732154156468,-0.071784683,0.37328035,0.0
1732154156511,-0.071784683,0.36849469,0.0
1732154156557,-0.062213387,0.35413775,0.0
1732154156593,-0.076570325,0.35892341,0.0
1732154156631,-0.071784683,0.36370903,0.0
1732154156667,-0.076570325,0.36849469,0.0
1732154156718,-0.066999033,0.35892341,-0.0012217305
1732154156759,-0.086141616,0.35892341,0.0
1732154156794,-0.76989067,0.14656039,0.32620203
1732154156833,-0.086739823,0.42592242,0.30558532
1732154156870,-0.38344982,0.57846487,0.086284719
1732154156906,-0.12442677,0.38285163,0.021685716
1732154156946,-0.23449662,0.44985065,0.0096211275
1732154156993,-0.23808585,0.42592242,-0.029321533
1732154157035,-0.3912265,0.36311084,-0.06963864
1732154157080,-0.317049,0.33918262,-0.070707649
1732154157123,-0.24406791,0.27696922,-0.059864793
1732154157167,-0.18065812,0.33499518,-0.014813482
1732154157206,-0.19740787,0.38225341,0.018020526
1732154157246,-0.16331014,0.35892341,-0.057421334
1732154157291,-0.0071784677,0.23988047,-0.054977871
1732154157336,0.07537391,0.28713873,-0.024587326
1732154157373,0.11904293,0.3595216,-0.0074830991
1732154157411,0.1052842,0.39302111,0.040011674
1732154157450,-0.11006984,0.43070808,0.042455133
1732154157495,-0.12921242,0.44506502,-0.0050396384
1732154157539,-0.20039889,0.38285163,-0.024587326
1732154157587,-0.12023934,0.33978081,-0.041538838
1732154157633,-0.13938192,0.30089745,0.010842858
1732154157681,-0.039481573,0.37806597,0.015729779
1732154157721,0.047856454,0.31585258,0.040011674
1732154157775,0.042472601,0.31585258,0.041233405
1732154157809,0.066400826,0.35413775,0.05589417
1732154157845,0.0095712906,0.3786642,0.064293563
1732154157893,0.0089730853,0.39720857,0.021685716
1732154157939,0.13519448,0.30687949,-0.0013744468
1732154157983,0.040677983,0.3164508,0.013286319
1732154158019,-0.15314065,0.37806597,0.020463986
1732154158065,-0.090927258,0.41635114,-0.00015271631
1732154158101,-0.1680958,0.33439696,-0.00870483
1732154158148,-0.070588268,0.29730821,0.013286319
1732154158186,-0.064606212,0.36789647,0.041233405
1732154158221,-0.058624156,0.37806597,0.066737026
1732154158268,-0.057427742,0.46420759,0.065515295
1732154158309,-0.048454657,0.41156548,0.038789943
1732154158350,-0.050249275,0.37387854,0.0290161
1732154158389,0.014955142,0.34516466,0.030237829
1732154158430,0.048454657,0.32602209,0.035124753
1732154158470,0.095712908,0.32602209,0.041233405
1732154158507,0.14356937,0.3164508,0.06307184
1732154158558,0.061615184,0.4121637,0.088728175
1732154158605,-0.014356935,0.38763726,0.098502018
1732154158646,-0.019142581,0.35892341,0.065515295
1732154158693,-0.099302143,0.4019942,0.051007248
1732154158731,-0.13040884,0.39242291,0.055741455
1732154158765,-0.13459627,0.37328035,0.03634648
1732154158804,-0.13339986,0.33020952,0.016951511
1732154158853,-0.16271193,0.35413775,0.021685716
1732154158896,-0.12442677,0.34935209,0.033903021
1732154158933,-0.18604197,0.35413775,0.013286319
1732154158973,-0.14297116,0.35892341,-0.0038179078
1732154159021,-0.13758731,0.29192436,-0.0062613687
1732154159070,-0.19740787,0.38703907,0.0022907446
1732154159116,-0.11844472,0.23449662,-0.0038179078
1732154159161,-0.055633128,0.32602209,0.0047342055
1732154159198,0.0951147,0.37387854,0.012064588
1732154159237,0.11904293,0.32602209,0.0059559359
1732154159277,0.13459627,0.37387854,0.020463986
1732154159324,0.10827523,0.47856453,0.0096211275
1732154159359,0.076570325,0.46002015,-0.0062613687
1732154159397,-0.014356935,0.39242291,-0.05009095
1732154159437,-0.058025949,0.37806597,-0.074372843
1732154159484,-0.08015956,0.26799613,-0.089033611
1732154159526,0.0095712906,0.31106696,-0.10613783
1732154159566,0.066400826,0.33499518,-0.059864793
1732154159605,0.061016977,0.37328035,-0.080481499
1732154159644,0.1902294,0.38344982,-0.085368417
1732154159685,0.086141616,0.31166515,-0.00870483
1732154159729,-0.086141616,0.36370903,-0.00015271631
1732154159777,-0.071784683,0.35413775,-0.00015271631
1732154159820,-0.076570325,0.37328035,0.0010690142
1732154159860,-0.095712908,0.37328035,-0.00015271631
1732154159905,-0.076570325,0.34935209,0.0010690142
1732154159941,-0.076570325,0.36370903,-0.00015271631
1732154159979,-0.086141616,0.36849469,-0.00015271631
1732154160029,-0.090927258,0.37328035,-0.00015271631
1732154160078,-0.086141616,0.34935209,-0.00015271631
1732154160127,-0.081355967,0.36370903,-0.00015271631
1732154160173,-0.081355967,0.35413775,-0.0013744468
1732154160211,-0.086141616,0.35892341,0.0010690142
1732154160248,-0.076570325,0.34935209,-0.00015271631
1732154160284,-0.081355967,0.35892341,-0.00015271631
1732154160333,-0.066999033,0.36849469,-0.00015271631
1732154160377,-0.066999033,0.36370903,-0.00015271631
1732154160419,-0.086141616,0.34935209,-0.00015271631
1732154160465,-0.076570325,0.36370903,-0.00015271631
1732154160513,-0.081355967,0.36370903,-0.00015271631
1732154160556,-0.081355967,0.37328035,-0.00015271631
1732154160604,-0.081355967,0.35892341,-0.00015271631
1732154160645,-0.086141616,0.36370903,-0.0013744468
1732154160683,-0.076570325,0.36370903,0.0010690142
1732154160723,-0.090927258,0.36849469,0.0010690142
1732154160768,-0.095712908,0.35413775,-0.0013744468
1732154160821,-0.086141616,0.36370903,-0.00015271631
1732154160869,-0.081355967,0.37328035,-0.0013744468
1732154160905,-0.086141616,0.35413775,-0.00015271631
1732154160944,-0.076570325,0.36370903,-0.00015271631
1732154160994,-0.090927258,0.35892341,-0.00015271631
1732154161039,-0.076570325,0.37806597,-0.00015271631
1732154161093,-0.090927258,0.36849469,0.0010690142
1732154161131,-0.62512493,0.013160525,0.047342058
1732154161177,0.070588268,0.45463631,0.23365596
1732154161220,0.10887343,0.47916272,0.057115901
1732154161261,0.34935209,0.21116661,0.11789699
1732154161304,0.11006984,0.2638087,0.40530908
1732154161349,-0.11964113,0.29671001,0.51480669
1732154161386,-0.26440689,0.39182472,0.5123632
1732154161421,-0.30687949,0.54017973,0.18005253
1732154161463,-0.13878371,0.26799613,0.25915959
1732154161507,-0.1381855,0.27756742,0.39431351
1732154161545,-0.023330022,0.32063824,0.44669521
1732154161591,0.019142581,0.34935209,0.47464231
1732154161633,0.042472601,0.48873404,0.47219884
1732154161666,-0.095712908,0.36849469,0.45524731
1732154161701,-0.0526421,0.34935209,0.37247509
1732154161737,-0.18005991,0.071784683,0.52335882
1732154161773,-0.075972117,0.090927258,0.65240407
1732154161813,-0.056829538,0.19142582,0.76923203
1732154161853,-0.025124637,0.34935209,0.70356405
1732154161890,-0.056231331,0.18185452,0.87766063
1732154161935,-0.18065812,0.19142582,0.84711736
1732154161972,-0.2213361,0.43010986,0.97509366
1732154162019,-0.033499517,0.2009971,1.0322095
1732154162061,0.24406791,0.12023934,1.0615311
1732154162106,0.1052842,0.15792629,1.1844677
1732154162152,0.041874398,0.19142582,1.3281738
1732154162198,-0.14895321,0.33439696,1.313513
1732154162232,-0.0077766734,0.13399807,1.3535247
1732154162273,0.058624156,0.20638095,1.4136949
1732154162314,0.065204419,0.085543409,1.4656185
1732154162350,0.13040884,0.27337998,1.5960382
1732154162389,0.075972117,0.36490545,1.574047
1732154162435,-0.069990061,0.39302111,1.5619824
1732154162477,-0.042472601,0.46002015,1.4364496
1732154162515,0.062213387,0.38344982,1.3086261
1732154162559,0.032901313,0.34935209,1.1930199
1732154162603,0.10109676,0.33559337,1.0858129
1732154162645,0.053240303,0.31166515,1.0091494
1732154162694,-0.076570325,0.23928227,0.97142845
1732154162730,-0.085543409,0.27756742,0.95554596
1732154162777,-0.10169496,0.33918262,0.86055642
1732154162824,0.005383851,0.27278179,0.76694131
1732154162867,-0.023928227,0.22971097,0.73761976
1732154162913,0.014356935,0.22971097,0.70356405
1732154162951,-0.056829538,0.29671001,0.65118235
1732154162997,0.014356935,0.2105684,0.62812221
1732154163043,0.11844472,0.22971097,0.62201351
1732154163083,0.028713871,0.26799613,0.58184916
1732154163120,-0.075972117,0.2105684,0.53068918
1732154163171,-0.019142581,0.28713873,0.39920044
1732154163218,-0.01375873,0.26321051,0.30543262
1732154163265,-0.0095712906,0.20578274,0.2677117
1732154163313,-0.15792629,0.28235307,0.12400565
1732154163351,-0.023330022,0.18185452,-0.00015271631
1732154163402,-0.032901313,0.17706887,-0.00015271631
1732154163447,-0.028713871,0.2009971,-0.00015271631
1732154163495,-0.042472601,0.19142582,-0.00015271631
1732154163535,-0.038285162,0.19142582,0.0010690142
1732154163566,-0.038285162,0.19142582,-0.00015271631
1732154163621,-0.028713871,0.19142582,-0.0013744468
1732154163657,-0.028713871,0.18185452,-0.00015271631
1732154163705,-0.042472601,0.19621146,-0.00015271631
1732154163742,-0.028713871,0.18664017,-0.00015271631
1732154163782,-0.028713871,0.18185452,-0.00015271631
1732154163831,-0.033499517,0.18664017,-0.00015271631
1732154163877,-0.047258247,0.18185452,-0.0013744468
1732154163925,-0.028713871,0.2009971,-0.00015271631
1732154163959,-0.037686955,0.17228323,-0.00015271631
1732154164006,-0.023928227,0.18664017,-0.00015271631
1732154164062,-0.042472601,0.17228323,-0.0013744468
1732154164102,-0.033499517,0.19621146,-0.00015271631
1732154164136,-0.028115666,0.18664017,-0.00015271631
1732154164169,-0.038285162,0.18664017,-0.00015271631
1732154164210,-0.042472601,0.19142582,-0.00015271631
1732154164260,-0.033499517,0.2009971,-0.00015271631
1732154164310,-0.037686955,0.17228323,-0.00015271631
1732154164347,-0.032901313,0.2009971,0.0010690142
1732154164394,-0.038285162,0.19142582,-0.00015271631
1732154164433,-0.047856454,0.18664017,-0.00015271631
1732154164471,-0.033499517,0.2009971,-0.00015271631
1732154164520,-0.037686955,0.19142582,-0.0013744468
1732154164561,-0.047856454,0.18664017,0.0010690142
1732154164600,-0.033499517,0.2105684,-0.017256944
1732154164641,-0.052043892,0.20578274,-0.018478673
1732154164687,-0.032901313,0.18664017,-0.012370021
1732154164732,-0.047258247,0.18185452,-0.011148291
1732154164779,-0.019142581,0.2105684,-0.016035212
1732154164830,-0.052043892,0.19621146,-0.041538838
1732154164875,-0.032901313,0.19621146,-0.061086524
1732154164917,-0.080757767,0.12442677,-0.030543262
1732154164960,-0.032901313,0.17706887,-0.011148291
1732154164998,-0.047856454,0.19142582,-0.00870483
1732154165043,-0.037686955,0.19142582,-0.013591751
1732154165083,0.0095712906,0.24406791,-0.021991149
1732154165120,0.076570325,0.25423741,-0.19975294
1732154165161,-0.12502499,0.22911277,-0.22296582
1732154165208,-0.12861422,0.24406791,-0.19975294
1732154165252,-0.086739823,0.25842485,-0.26557365
1732154165290,-0.10049855,0.16689938,-0.3032946
1732154165329,0.024526432,0.22492532,-0.33124167
1732154165380,-0.0047856453,0.17706887,-0.35689801
1732154165417,0.019142581,0.28235307,-0.38606682
1732154165456,0.023330022,0.29192436,-0.45066583
1732154165504,0.029312078,0.24406791,-0.52610767
1732154165545,-0.019142581,0.27278179,-0.57482421
1732154165585,-0.047856454,0.32063824,-0.63927048
1732154165623,-0.066999033,0.28713873,-0.69531739
1732154165661,-0.081355967,0.23449662,-0.73303831
1732154165710,-0.062213387,0.25363919,-0.74159038
1732154165751,-0.0089730853,0.23928227,-0.73914695
1732154165797,-0.047856454,0.23449662,-0.76480329
1732154165835,-0.042472601,0.32542387,-0.8219192
1732154165874,-0.048454657,0.31585258,-0.89873546
1732154165909,0.072382882,0.28295127,-0.98395121
1732154165949,0.068195447,0.23988047,-1.0192287
1732154165996,-0.057427742,0.22971097,-0.99601579
1732154166042,-0.10049855,0.30149564,-0.99845922
1732154166086,-0.018544376,0.27278179,-0.9472993
1732154166137,0.048454657,0.24466611,-0.88896167
1732154166178,0.13938192,0.23030917,-0.8547532
1732154166228,0.029312078,0.29252258,-0.85246247
1732154166275,0.018544376,0.37328035,-0.89507031
1732154166317,0.0089730853,0.32063824,-0.94623029
1732154166369,-0.11006984,0.36370903,-1.0277808
1732154166414,-0.11006984,0.32063824,-1.0751228
1732154166466,0.05383851,0.47916272,-1.1847731
1732154166514,0.025722843,0.29730821,-1.1626292
1732154166561,0.25782663,0.10169496,-0.97646809
1732154166611,0.36370903,0.41754755,-0.83291477
1732154166649,0.12801601,0.50787663,-0.81825399
1732154166691,0.1585245,0.32123643,-0.79763728
1732154166730,0.11844472,0.39242291,-0.82680613
1732154166768,-0.10648061,0.019740786,-0.8743009
1732154166813,-0.013160525,0.31166515,-0.7489208
1732154166849,-0.042472601,0.1052842,-0.85124069
1732154166890,-0.038883369,0.61316079,-0.71119988
1732154166935,0.17706887,0.7190432,-0.75380772
1732154166975,0.10468599,0.34995031,-0.78908521
1732154167014,0.055633128,0.33499518,-0.83047128
1732154167063,-0.032901313,0.20578274,-0.88163126
1732154167101,-0.29611179,0.0041874396,-0.81107634
1732154167135,0.023928227,0.39780676,-0.65759641
1732154167181,0.058025949,0.49351966,-0.52610767
1732154167217,-0.089730851,0.33020952,-0.46043968
1732154167258,-0.077168532,0.52163535,-0.40194935
1732154167296,-0.090329058,0.14835501,-0.32650748
1732154167339,-0.10648061,0.18125631,-0.23151793
1732154167379,-0.056829538,0.35892341,-0.16691893
1732154167425,-0.005383851,0.57487565,-0.18891008
1732154167461,-0.048454657,0.32063824,-0.26435193
1732154167510,-0.19680966,0.31525439,-0.26801711
1732154167548,-0.11485548,0.36849469,-0.27168232
1732154167598,-0.12023934,0.24406791,-0.24358252
1732154167636,-0.086141616,0.29192436,-0.12675454
1732154167673,0.0047856453,0.32063824,-0.013591751
1732154167710,-0.091525465,0.37328035,-0.0025961774
1732154167753,-0.095712908,0.35413775,-0.043982297
1732154167800,-0.072382882,0.35413775,-0.0013744468
1732154167845,-0.081954174,0.38285163,-0.00015271631
1732154167893,-0.081355967,0.36849469,-0.00015271631
1732154167940,-0.086739823,0.37806597,-0.00015271631
1732154167990,-0.081954174,0.36370903,-0.00015271631
1732154168036,-0.081954174,0.36370903,-0.00015271631
1732154168081,-0.086141616,0.35892341,-0.00015271631
1732154168117,-0.086739823,0.36849469,-0.00015271631
1732154168158,-0.086739823,0.37328035,-0.00015271631
1732154168194,-0.077168532,0.35892341,0.0010690142
1732154168240,-0.086739823,0.36370903,-0.00015271631
1732154168289,-0.072382882,0.36370903,-0.00015271631
1732154168335,-0.076570325,0.36370903,0.0010690142
1732154168381,-0.072382882,0.35892341,-0.00015271631
1732154168427,-0.071784683,0.36370903,-0.00015271631
1732154168463,-0.081355967,0.36849469,0.0010690142
1732154168506,-0.091525465,0.37806597,-0.0013744468
1732154168539,-0.081954174,0.38285163,-0.00015271631
1732154168589,-0.077168532,0.35892341,0.0022907446
1732154168633,-0.077168532,0.36370903,-0.00015271631
1732154168669,-0.077168532,0.36370903,0.0010690142
1732154168714,-0.090927258,0.36849469,0.0010690142
1732154168751,-0.086739823,0.36370903,-0.00015271631
1732154168796,-0.10109676,0.37806597,-0.00015271631
1732154168846,-0.077168532,0.36370903,-0.0013744468
1732154168887,-0.086739823,0.37328035,-0.0013744468
1732154168931,-0.072382882,0.35413775,0.0010690142
1732154168967,-0.091525465,0.37328035,-0.00015271631
1732154169012,-0.086739823,0.36849469,-0.00015271631
1732154169054,-0.072382882,0.36849469,-0.00015271631
1732154169101,-0.081954174,0.35413775,-0.00015271631
1732154169145,-0.077168532,0.37806597,-0.00015271631
1732154169185,0.15314065,0.25423741,0.054672439
1732154169227,0.071186475,0.30149564,0.21410827
1732154169271,0.071784683,0.30209386,0.31031954
1732154169308,0.11844472,0.41694933,0.34804046
1732154169346,0.18125631,0.48873404,0.2312125
1732154169382,-0.10109676,0.33978081,0.094836831
1732154169421,-0.10169496,0.35413775,0.038789943
1732154169461,0.024526432,0.42173499,-0.0099265603
1732154169500,-0.0,0.39720857,-0.058643065
1732154169539,0.21475583,0.3595216,-0.085368417
1732154169581,0.32602209,0.35533416,-0.059864793
1732154169629,0.30089745,0.35473597,-0.064599
1732154169668,0.30149564,0.27816564,-0.068264194
1732154169720,0.22911277,0.46959144,-0.10842858
1732154169757,0.18484555,0.40737805,-0.16447547
1732154169798,0.18065812,0.36430725,-0.17302758
1732154169834,-0.019740786,0.22971097,-0.078038037
1732154169869,-0.035294134,0.45942193,-0.067195177
1732154169911,0.13280165,0.50309098,-0.11942416
1732154169950,0.14297116,0.29730821,-0.079259768
1732154169995,-0.043070808,0.30149564,0.048563786
1732154170033,0.0083748791,0.37926239,0.038942661
1732154170084,-0.18783657,0.27696922,-0.02321288
1732154170123,-0.27756742,0.27696922,-0.048869219
1732154170165,-0.27816564,0.43968117,-0.14263703
1732154170201,-0.18604197,0.34935209,-0.21563543
1732154170239,-0.07537391,0.23449662,-0.13775012
1732154170284,-0.059820566,0.32004002,-0.015882496
1732154170330,0.11485548,0.36430725,0.0777326
1732154170370,0.0095712906,0.43130627,0.094836831
1732154170417,0.055034921,0.47377887,0.026572637
1732154170461,-0.095712908,0.28713873,0.01817324
1732154170510,-0.21595225,0.33918262,0.066889748
1732154170550,-0.3062813,0.25782663,0.05222898
1732154170590,-0.3696911,0.4636094,0.013286319
1732154170635,-0.1585245,0.43070808,-0.056199603
1732154170673,-0.19262223,0.31525439,-0.04642576
1732154170716,-0.34337005,0.25663024,0.022907447
1732154170757,-0.40618163,0.35353956,0.024281893
1732154170798,-0.28893334,0.35294133,-0.012370021
1732154170843,-0.317049,0.40139601,-0.04642576
1732154170890,-0.19262223,0.28654051,-0.036651913
1732154170936,-0.22552353,0.28175488,0.0022907446
1732154170978,-0.39242291,0.37268212,-0.014660766
1732154171020,-0.33200413,0.38165522,-0.045204028
1732154171073,-0.31286156,0.31465617,-0.057421334
1732154171121,-0.11545369,0.36370903,-0.043982297
1732154171161,-0.23030917,0.40618163,-0.064599
1732154171200,-0.22971097,0.37746778,-0.063377269
1732154171244,-0.1052842,0.33978081,-0.05009095
1732154171281,-0.13998012,0.55034924,-0.029321533
1732154171326,-0.12442677,0.22492532,-0.00870483
1732154171365,-0.072382882,0.42592242,0.0010690142
1732154171404,-0.10109676,0.36849469,0.0022907446
1732154171453,-0.048454657,0.39242291,0.0010690142
1732154171498,-0.095712908,0.34456646,0.0010690142
1732154171539,-0.062811591,0.36849469,-0.00015271631
1732154171581,-0.043669011,0.34456646,0.0022907446
1732154171618,-0.11545369,0.37328035,0.0010690142
1732154171660,-0.077168532,0.37806597,-0.0025961774
1732154171704,-0.062811591,0.33499518,-0.00015271631
1732154171748,-0.072382882,0.36849469,-0.00015271631
1732154171787,-0.077168532,0.35892341,-0.00015271631
1732154171827,-0.06759724,0.34935209,-0.00015271631
1732154171872,-0.077168532,0.35892341,-0.00015271631
1732154171908,-0.053240303,0.35413775,-0.0013744468
1732154171948,-0.081954174,0.36370903,0.0010690142
1732154171983,-0.072382882,0.37806597,0.0010690142
1732154172021,-0.06759724,0.36370903,-0.00015271631
1732154172067,-0.081954174,0.34456646,0.0010690142
1732154172106,-0.06759724,0.37328035,-0.00015271631
1732154172145,-0.072382882,0.36849469,0.0010690142
1732154172188,-0.077168532,0.35892341,-0.00015271631
1732154172231,-0.06759724,0.36849469,0.0010690142
1732154172277,-0.077168532,0.36370903,0.0010690142
1732154172320,-0.062811591,0.36849469,0.0010690142
1732154172357,-0.077168532,0.36370903,0.0010690142
1732154172405,-0.077168532,0.36370903,-0.00015271631
1732154172445,-0.062811591,0.36370903,-0.00015271631
